Chromosome	Start	Ratio	MedianRatio	CopyNumber	BAF	estimatedBAF	Genotype	UncertaintyOfGT
18	76250001	-1	-1	2	-1	2	-	-1
18	76300001	-1	-1	2	-1	2	-	-1
18	76350001	-1	-1	2	-1	2	-	-1
18	76400001	-1	-1	2	-1	2	-	-1
18	76450001	-1	-1	2	-1	2	-	-1
18	76500001	-1	-1	2	-1	2	-	-1
18	76550001	-1	-1	2	-1	2	-	-1
18	76600001	-1	-1	2	-1	2	-	-1
18	76650001	-1	-1	2	-1	2	-	-1
18	76700001	-1	-1	2	-1	2	-	-1
18	76750001	-1	-1	2	-1	2	-	-1
18	76800001	-1	-1	2	-1	2	-	-1
18	76850001	-1	-1	2	-1	2	-	-1
18	76900001	-1	-1	2	-1	2	-	-1
18	76950001	-1	-1	2	-1	2	-	-1
18	77000001	-1	-1	2	-1	2	-	-1
18	77050001	-1	-1	2	-1	2	-	-1
18	77100001	-1	-1	2	-1	2	-	-1
18	77150001	-1	-1	2	-1	2	-	-1
18	77200001	-1	-1	2	-1	2	-	-1
18	77250001	-1	-1	2	-1	2	-	-1
18	77300001	-1	-1	2	-1	2	-	-1
18	77350001	-1	-1	2	-1	2	-	-1
18	77400001	-1	-1	2	-1	2	-	-1
18	77450001	-1	-1	2	-1	2	-	-1
18	77500001	-1	-1	2	-1	2	-	-1
18	77550001	-1	-1	2	-1	2	-	-1
18	77600001	-1	-1	2	-1	2	-	-1
18	77650001	-1	-1	2	-1	2	-	-1
18	77700001	-1	-1	2	-1	2	-	-1
18	77750001	-1	-1	2	-1	2	-	-1
18	77800001	-1	-1	2	-1	2	-	-1
18	77850001	-1	-1	2	-1	2	-	-1
18	77900001	-1	-1	2	-1	2	-	-1
18	77950001	-1	-1	2	-1	2	-	-1
18	78000001	-1	-1	2	-1	2	-	-1
18	78050001	-1	-1	2	-1	2	-	-1
18	78100001	-1	-1	2	-1	2	-	-1
18	78150001	-1	-1	2	-1	2	-	-1
18	78200001	-1	-1	2	-1	2	-	-1
18	78250001	-1	-1	2	-1	2	-	-1
18	78300001	-1	-1	2	-1	2	-	-1
18	78350001	-1	-1	2	-1	2	-	-1
18	78400001	-1	-1	2	-1	2	-	-1
18	78450001	-1	-1	2	-1	2	-	-1
18	78500001	-1	-1	2	-1	2	-	-1
18	78550001	-1	-1	2	-1	2	-	-1
18	78600001	-1	-1	2	-1	2	-	-1
18	78650001	-1	-1	2	-1	2	-	-1
18	78700001	-1	-1	2	-1	2	-	-1
18	78750001	-1	-1	2	-1	2	-	-1
18	78800001	-1	-1	2	-1	2	-	-1
18	78850001	-1	-1	2	-1	2	-	-1
18	78900001	-1	-1	2	-1	2	-	-1
18	78950001	-1	-1	2	-1	2	-	-1
18	79000001	-1	-1	2	-1	2	-	-1
18	79050001	-1	-1	2	-1	2	-	-1
18	79100001	-1	-1	2	-1	2	-	-1
18	79150001	-1	-1	2	-1	2	-	-1
18	79200001	-1	-1	2	-1	2	-	-1
18	79250001	-1	-1	2	-1	2	-	-1
18	79300001	-1	-1	2	-1	2	-	-1
18	79350001	-1	-1	2	-1	2	-	-1
18	79400001	-1	-1	2	-1	2	-	-1
18	79450001	-1	-1	2	-1	2	-	-1
18	79500001	-1	-1	2	-1	2	-	-1
18	79550001	-1	-1	2	-1	2	-	-1
18	79600001	-1	-1	2	-1	2	-	-1
18	79650001	-1	-1	2	-1	2	-	-1
18	79700001	-1	-1	2	-1	2	-	-1
18	79750001	-1	-1	2	-1	2	-	-1
18	79800001	-1	-1	2	-1	2	-	-1
18	79850001	-1	-1	2	-1	2	-	-1
18	79900001	-1	-1	2	-1	2	-	-1
18	79950001	-1	-1	2	-1	2	-	-1
18	80000001	-1	-1	2	-1	2	-	-1
18	80050001	-1	-1	2	-1	2	-	-1
18	80100001	-1	-1	2	-1	2	-	-1
18	80150001	-1	-1	2	-1	2	-	-1
18	80200001	-1	-1	2	-1	2	-	-1
18	80250001	-1	-1	2	-1	2	-	-1
18	80300001	-1	-1	2	-1	2	-	-1
18	80350001	-1	-1	2	-1	2	-	-1
19	1	-1	-1	2	-1	2	-	-1
19	50001	-1	-1	2	-1	2	-	-1
19	100001	-1	-1	2	-1	2	-	-1
19	150001	-1	-1	2	-1	2	-	-1
19	200001	-1	-1	2	-1	2	-	-1
19	250001	-1	-1	2	-1	2	-	-1
19	300001	-1	-1	2	-1	2	-	-1
19	350001	-1	-1	2	-1	2	-	-1
19	400001	-1	-1	2	-1	2	-	-1
19	450001	-1	-1	2	-1	2	-	-1
19	500001	-1	-1	2	-1	2	-	-1
19	550001	-1	-1	2	-1	2	-	-1
19	600001	-1	-1	2	-1	2	-	-1
19	650001	-1	-1	2	-1	2	-	-1
19	700001	-1	-1	2	-1	2	-	-1
19	750001	-1	-1	2	-1	2	-	-1
19	800001	-1	-1	2	-1	2	-	-1
19	850001	-1	-1	2	-1	2	-	-1
19	900001	-1	-1	2	-1	2	-	-1
19	950001	-1	-1	2	-1	2	-	-1
19	1000001	-1	-1	2	-1	2	-	-1
19	1050001	-1	-1	2	-1	2	-	-1
19	1100001	-1	-1	2	-1	2	-	-1
19	1150001	-1	-1	2	-1	2	-	-1
19	1200001	-1	-1	2	-1	2	-	-1
19	1250001	-1	-1	2	-1	2	-	-1
19	1300001	-1	-1	2	-1	2	-	-1
19	1350001	-1	-1	2	-1	2	-	-1
19	1400001	-1	-1	2	-1	2	-	-1
19	1450001	-1	-1	2	-1	2	-	-1
19	1500001	-1	-1	2	-1	2	-	-1
19	1550001	-1	-1	2	-1	2	-	-1
19	1600001	-1	-1	2	-1	2	-	-1
19	1650001	-1	-1	2	-1	2	-	-1
19	1700001	-1	-1	2	-1	2	-	-1
19	1750001	-1	-1	2	-1	2	-	-1
19	1800001	-1	-1	2	-1	2	-	-1
19	1850001	-1	-1	2	-1	2	-	-1
19	1900001	-1	-1	2	-1	2	-	-1
19	1950001	-1	-1	2	-1	2	-	-1
19	2000001	-1	-1	2	-1	2	-	-1
19	2050001	-1	-1	2	-1	2	-	-1
19	2100001	-1	-1	2	-1	2	-	-1
19	2150001	-1	-1	2	-1	2	-	-1
19	2200001	-1	-1	2	-1	2	-	-1
19	2250001	-1	-1	2	-1	2	-	-1
19	2300001	-1	-1	2	-1	2	-	-1
19	2350001	-1	-1	2	-1	2	-	-1
19	2400001	-1	-1	2	-1	2	-	-1
19	2450001	-1	-1	2	-1	2	-	-1
19	2500001	-1	-1	2	-1	2	-	-1
19	2550001	-1	-1	2	-1	2	-	-1
19	2600001	-1	-1	2	-1	2	-	-1
19	2650001	-1	-1	2	-1	2	-	-1
19	2700001	-1	-1	2	-1	2	-	-1
19	2750001	-1	-1	2	-1	2	-	-1
19	2800001	-1	-1	2	-1	2	-	-1
19	2850001	-1	-1	2	-1	2	-	-1
19	2900001	-1	-1	2	-1	2	-	-1
19	2950001	-1	-1	2	-1	2	-	-1
19	3000001	-1	-1	2	-1	2	-	-1
19	3050001	-1	-1	2	-1	2	-	-1
19	3100001	-1	-1	2	-1	2	-	-1
19	3150001	-1	-1	2	-1	2	-	-1
19	3200001	-1	-1	2	-1	2	-	-1
19	3250001	-1	-1	2	-1	2	-	-1
19	3300001	-1	-1	2	-1	2	-	-1
19	3350001	-1	-1	2	-1	2	-	-1
19	3400001	-1	-1	2	-1	2	-	-1
19	3450001	-1	-1	2	-1	2	-	-1
19	3500001	-1	-1	2	-1	2	-	-1
19	3550001	-1	-1	2	-1	2	-	-1
19	3600001	-1	-1	2	-1	2	-	-1
19	3650001	-1	-1	2	-1	2	-	-1
19	3700001	-1	-1	2	-1	2	-	-1
19	3750001	-1	-1	2	-1	2	-	-1
19	3800001	-1	-1	2	-1	2	-	-1
19	3850001	-1	-1	2	-1	2	-	-1
19	3900001	-1	-1	2	-1	2	-	-1
19	3950001	-1	-1	2	-1	2	-	-1
19	4000001	-1	-1	2	-1	2	-	-1
19	4050001	-1	-1	2	-1	2	-	-1
19	4100001	-1	-1	2	-1	2	-	-1
19	4150001	-1	-1	2	-1	2	-	-1
19	4200001	-1	-1	2	-1	2	-	-1
19	4250001	-1	-1	2	-1	2	-	-1
19	4300001	-1	-1	2	-1	2	-	-1
19	4350001	-1	-1	2	-1	2	-	-1
19	4400001	-1	-1	2	-1	2	-	-1
19	4450001	-1	-1	2	-1	2	-	-1
19	4500001	-1	-1	2	-1	2	-	-1
19	4550001	-1	-1	2	-1	2	-	-1
19	4600001	-1	-1	2	-1	2	-	-1
19	4650001	-1	-1	2	-1	2	-	-1
19	4700001	-1	-1	2	-1	2	-	-1
19	4750001	-1	-1	2	-1	2	-	-1
19	4800001	-1	-1	2	-1	2	-	-1
19	4850001	-1	-1	2	-1	2	-	-1
19	4900001	-1	-1	2	-1	2	-	-1
19	4950001	-1	-1	2	-1	2	-	-1
19	5000001	-1	-1	2	-1	2	-	-1
19	5050001	-1	-1	2	-1	2	-	-1
19	5100001	-1	-1	2	-1	2	-	-1
19	5150001	-1	-1	2	-1	2	-	-1
19	5200001	-1	-1	2	-1	2	-	-1
19	5250001	-1	-1	2	-1	2	-	-1
19	5300001	-1	-1	2	-1	2	-	-1
19	5350001	-1	-1	2	-1	2	-	-1
19	5400001	-1	-1	2	-1	2	-	-1
19	5450001	-1	-1	2	-1	2	-	-1
19	5500001	-1	-1	2	-1	2	-	-1
19	5550001	-1	-1	2	-1	2	-	-1
19	5600001	-1	-1	2	-1	2	-	-1
19	5650001	-1	-1	2	-1	2	-	-1
19	5700001	-1	-1	2	-1	2	-	-1
19	5750001	-1	-1	2	-1	2	-	-1
19	5800001	-1	-1	2	-1	2	-	-1
19	5850001	-1	-1	2	-1	2	-	-1
19	5900001	-1	-1	2	-1	2	-	-1
19	5950001	-1	-1	2	-1	2	-	-1
19	6000001	-1	-1	2	-1	2	-	-1
19	6050001	-1	-1	2	-1	2	-	-1
19	6100001	-1	-1	2	-1	2	-	-1
19	6150001	-1	-1	2	-1	2	-	-1
19	6200001	-1	-1	2	-1	2	-	-1
19	6250001	-1	-1	2	-1	2	-	-1
19	6300001	-1	-1	2	-1	2	-	-1
19	6350001	-1	-1	2	-1	2	-	-1
19	6400001	-1	-1	2	-1	2	-	-1
19	6450001	-1	-1	2	-1	2	-	-1
19	6500001	-1	-1	2	-1	2	-	-1
19	6550001	-1	-1	2	-1	2	-	-1
19	6600001	-1	-1	2	-1	2	-	-1
19	6650001	-1	-1	2	-1	2	-	-1
19	6700001	-1	-1	2	-1	2	-	-1
19	6750001	-1	-1	2	-1	2	-	-1
19	6800001	-1	-1	2	-1	2	-	-1
19	6850001	-1	-1	2	-1	2	-	-1
19	6900001	-1	-1	2	-1	2	-	-1
19	6950001	-1	-1	2	-1	2	-	-1
19	7000001	-1	-1	2	-1	2	-	-1
19	7050001	-1	-1	2	-1	2	-	-1
19	7100001	-1	-1	2	-1	2	-	-1
19	7150001	-1	-1	2	-1	2	-	-1
19	7200001	-1	-1	2	-1	2	-	-1
19	7250001	-1	-1	2	-1	2	-	-1
19	7300001	-1	-1	2	-1	2	-	-1
19	7350001	-1	-1	2	-1	2	-	-1
19	7400001	-1	-1	2	-1	2	-	-1
19	7450001	-1	-1	2	-1	2	-	-1
19	7500001	-1	-1	2	-1	2	-	-1
19	7550001	-1	-1	2	-1	2	-	-1
19	7600001	-1	-1	2	-1	2	-	-1
19	7650001	-1	-1	2	-1	2	-	-1
19	7700001	-1	-1	2	-1	2	-	-1
19	7750001	-1	-1	2	-1	2	-	-1
19	7800001	-1	-1	2	-1	2	-	-1
19	7850001	-1	-1	2	-1	2	-	-1
19	7900001	-1	-1	2	-1	2	-	-1
19	7950001	-1	-1	2	-1	2	-	-1
19	8000001	-1	-1	2	-1	2	-	-1
19	8050001	-1	-1	2	-1	2	-	-1
19	8100001	-1	-1	2	-1	2	-	-1
19	8150001	-1	-1	2	-1	2	-	-1
19	8200001	-1	-1	2	-1	2	-	-1
19	8250001	-1	-1	2	-1	2	-	-1
19	8300001	-1	-1	2	-1	2	-	-1
19	8350001	-1	-1	2	-1	2	-	-1
19	8400001	-1	-1	2	-1	2	-	-1
19	8450001	-1	-1	2	-1	2	-	-1
19	8500001	-1	-1	2	-1	2	-	-1
19	8550001	-1	-1	2	-1	2	-	-1
19	8600001	-1	-1	2	-1	2	-	-1
19	8650001	-1	-1	2	-1	2	-	-1
19	8700001	-1	-1	2	-1	2	-	-1
19	8750001	-1	-1	2	-1	2	-	-1
19	8800001	-1	-1	2	-1	2	-	-1
19	8850001	-1	-1	2	-1	2	-	-1
19	8900001	-1	-1	2	-1	2	-	-1
19	8950001	-1	-1	2	-1	2	-	-1
19	9000001	-1	-1	2	-1	2	-	-1
19	9050001	-1	-1	2	-1	2	-	-1
19	9100001	-1	-1	2	-1	2	-	-1
19	9150001	-1	-1	2	-1	2	-	-1
19	9200001	-1	-1	2	-1	2	-	-1
19	9250001	-1	-1	2	-1	2	-	-1
19	9300001	-1	-1	2	-1	2	-	-1
19	9350001	-1	-1	2	-1	2	-	-1
19	9400001	-1	-1	2	-1	2	-	-1
19	9450001	-1	-1	2	-1	2	-	-1
19	9500001	-1	-1	2	-1	2	-	-1
19	9550001	-1	-1	2	-1	2	-	-1
19	9600001	-1	-1	2	-1	2	-	-1
19	9650001	-1	-1	2	-1	2	-	-1
19	9700001	-1	-1	2	-1	2	-	-1
19	9750001	-1	-1	2	-1	2	-	-1
19	9800001	-1	-1	2	-1	2	-	-1
19	9850001	-1	-1	2	-1	2	-	-1
19	9900001	-1	-1	2	-1	2	-	-1
19	9950001	-1	-1	2	-1	2	-	-1
19	10000001	-1	-1	2	-1	2	-	-1
19	10050001	-1	-1	2	-1	2	-	-1
19	10100001	-1	-1	2	-1	2	-	-1
19	10150001	-1	-1	2	-1	2	-	-1
19	10200001	-1	-1	2	-1	2	-	-1
19	10250001	-1	-1	2	-1	2	-	-1
19	10300001	-1	-1	2	-1	2	-	-1
19	10350001	-1	-1	2	-1	2	-	-1
19	10400001	-1	-1	2	-1	2	-	-1
19	10450001	-1	-1	2	-1	2	-	-1
19	10500001	-1	-1	2	-1	2	-	-1
19	10550001	-1	-1	2	-1	2	-	-1
19	10600001	-1	-1	2	-1	2	-	-1
19	10650001	-1	-1	2	-1	2	-	-1
19	10700001	-1	-1	2	-1	2	-	-1
19	10750001	-1	-1	2	-1	2	-	-1
19	10800001	-1	-1	2	-1	2	-	-1
19	10850001	-1	-1	2	-1	2	-	-1
19	10900001	-1	-1	2	-1	2	-	-1
19	10950001	-1	-1	2	-1	2	-	-1
19	11000001	-1	-1	2	-1	2	-	-1
19	11050001	-1	-1	2	-1	2	-	-1
19	11100001	-1	-1	2	-1	2	-	-1
19	11150001	-1	-1	2	-1	2	-	-1
19	11200001	-1	-1	2	-1	2	-	-1
19	11250001	-1	-1	2	-1	2	-	-1
19	11300001	-1	-1	2	-1	2	-	-1
19	11350001	-1	-1	2	-1	2	-	-1
19	11400001	-1	-1	2	-1	2	-	-1
19	11450001	-1	-1	2	-1	2	-	-1
19	11500001	-1	-1	2	-1	2	-	-1
19	11550001	-1	-1	2	-1	2	-	-1
19	11600001	-1	-1	2	-1	2	-	-1
19	11650001	-1	-1	2	-1	2	-	-1
19	11700001	-1	-1	2	-1	2	-	-1
19	11750001	-1	-1	2	-1	2	-	-1
19	11800001	-1	-1	2	-1	2	-	-1
19	11850001	-1	-1	2	-1	2	-	-1
19	11900001	-1	-1	2	-1	2	-	-1
19	11950001	-1	-1	2	-1	2	-	-1
19	12000001	-1	-1	2	-1	2	-	-1
19	12050001	-1	-1	2	-1	2	-	-1
19	12100001	-1	-1	2	-1	2	-	-1
19	12150001	-1	-1	2	-1	2	-	-1
19	12200001	-1	-1	2	-1	2	-	-1
19	12250001	-1	-1	2	-1	2	-	-1
19	12300001	-1	-1	2	-1	2	-	-1
19	12350001	-1	-1	2	-1	2	-	-1
19	12400001	-1	-1	2	-1	2	-	-1
19	12450001	-1	-1	2	-1	2	-	-1
19	12500001	-1	-1	2	-1	2	-	-1
19	12550001	-1	-1	2	-1	2	-	-1
19	12600001	-1	-1	2	-1	2	-	-1
19	12650001	-1	-1	2	-1	2	-	-1
19	12700001	-1	-1	2	-1	2	-	-1
19	12750001	-1	-1	2	-1	2	-	-1
19	12800001	-1	-1	2	-1	2	-	-1
19	12850001	-1	-1	2	-1	2	-	-1
19	12900001	-1	-1	2	-1	2	-	-1
19	12950001	-1	-1	2	-1	2	-	-1
19	13000001	-1	-1	2	-1	2	-	-1
19	13050001	-1	-1	2	-1	2	-	-1
19	13100001	-1	-1	2	-1	2	-	-1
19	13150001	-1	-1	2	-1	2	-	-1
19	13200001	-1	-1	2	-1	2	-	-1
19	13250001	-1	-1	2	-1	2	-	-1
19	13300001	-1	-1	2	-1	2	-	-1
19	13350001	-1	-1	2	-1	2	-	-1
19	13400001	-1	-1	2	-1	2	-	-1
19	13450001	-1	-1	2	-1	2	-	-1
19	13500001	-1	-1	2	-1	2	-	-1
19	13550001	-1	-1	2	-1	2	-	-1
19	13600001	-1	-1	2	-1	2	-	-1
19	13650001	-1	-1	2	-1	2	-	-1
19	13700001	-1	-1	2	-1	2	-	-1
19	13750001	-1	-1	2	-1	2	-	-1
19	13800001	-1	-1	2	-1	2	-	-1
19	13850001	-1	-1	2	-1	2	-	-1
19	13900001	-1	-1	2	-1	2	-	-1
19	13950001	-1	-1	2	-1	2	-	-1
19	14000001	-1	-1	2	-1	2	-	-1
19	14050001	-1	-1	2	-1	2	-	-1
19	14100001	-1	-1	2	-1	2	-	-1
19	14150001	-1	-1	2	-1	2	-	-1
19	14200001	-1	-1	2	-1	2	-	-1
19	14250001	-1	-1	2	-1	2	-	-1
19	14300001	-1	-1	2	-1	2	-	-1
19	14350001	-1	-1	2	-1	2	-	-1
19	14400001	-1	-1	2	-1	2	-	-1
19	14450001	-1	-1	2	-1	2	-	-1
19	14500001	-1	-1	2	-1	2	-	-1
19	14550001	-1	-1	2	-1	2	-	-1
19	14600001	-1	-1	2	-1	2	-	-1
19	14650001	-1	-1	2	-1	2	-	-1
19	14700001	-1	-1	2	-1	2	-	-1
19	14750001	-1	-1	2	-1	2	-	-1
19	14800001	-1	-1	2	-1	2	-	-1
19	14850001	-1	-1	2	-1	2	-	-1
19	14900001	-1	-1	2	-1	2	-	-1
19	14950001	-1	-1	2	-1	2	-	-1
19	15000001	-1	-1	2	-1	2	-	-1
19	15050001	-1	-1	2	-1	2	-	-1
19	15100001	-1	-1	2	-1	2	-	-1
19	15150001	-1	-1	2	-1	2	-	-1
19	15200001	-1	-1	2	-1	2	-	-1
19	15250001	-1	-1	2	-1	2	-	-1
19	15300001	-1	-1	2	-1	2	-	-1
19	15350001	-1	-1	2	-1	2	-	-1
19	15400001	-1	-1	2	-1	2	-	-1
19	15450001	-1	-1	2	-1	2	-	-1
19	15500001	-1	-1	2	-1	2	-	-1
19	15550001	-1	-1	2	-1	2	-	-1
19	15600001	-1	-1	2	-1	2	-	-1
19	15650001	-1	-1	2	-1	2	-	-1
19	15700001	-1	-1	2	-1	2	-	-1
19	15750001	-1	-1	2	-1	2	-	-1
19	15800001	-1	-1	2	-1	2	-	-1
19	15850001	-1	-1	2	-1	2	-	-1
19	15900001	-1	-1	2	-1	2	-	-1
19	15950001	-1	-1	2	-1	2	-	-1
19	16000001	-1	-1	2	-1	2	-	-1
19	16050001	-1	-1	2	-1	2	-	-1
19	16100001	-1	-1	2	-1	2	-	-1
19	16150001	-1	-1	2	-1	2	-	-1
19	16200001	-1	-1	2	-1	2	-	-1
19	16250001	-1	-1	2	-1	2	-	-1
19	16300001	-1	-1	2	-1	2	-	-1
19	16350001	-1	-1	2	-1	2	-	-1
19	16400001	-1	-1	2	-1	2	-	-1
19	16450001	-1	-1	2	-1	2	-	-1
19	16500001	-1	-1	2	-1	2	-	-1
19	16550001	-1	-1	2	-1	2	-	-1
19	16600001	-1	-1	2	-1	2	-	-1
19	16650001	-1	-1	2	-1	2	-	-1
19	16700001	-1	-1	2	-1	2	-	-1
19	16750001	-1	-1	2	-1	2	-	-1
19	16800001	-1	-1	2	-1	2	-	-1
19	16850001	-1	-1	2	-1	2	-	-1
19	16900001	-1	-1	2	-1	2	-	-1
19	16950001	-1	-1	2	-1	2	-	-1
19	17000001	-1	-1	2	-1	2	-	-1
19	17050001	-1	-1	2	-1	2	-	-1
19	17100001	-1	-1	2	-1	2	-	-1
19	17150001	-1	-1	2	-1	2	-	-1
19	17200001	-1	-1	2	-1	2	-	-1
19	17250001	-1	-1	2	-1	2	-	-1
19	17300001	-1	-1	2	-1	2	-	-1
19	17350001	-1	-1	2	-1	2	-	-1
19	17400001	-1	-1	2	-1	2	-	-1
19	17450001	-1	-1	2	-1	2	-	-1
19	17500001	-1	-1	2	-1	2	-	-1
19	17550001	-1	-1	2	-1	2	-	-1
19	17600001	-1	-1	2	-1	2	-	-1
19	17650001	-1	-1	2	-1	2	-	-1
19	17700001	-1	-1	2	-1	2	-	-1
19	17750001	-1	-1	2	-1	2	-	-1
19	17800001	-1	-1	2	-1	2	-	-1
19	17850001	-1	-1	2	-1	2	-	-1
19	17900001	-1	-1	2	-1	2	-	-1
19	17950001	-1	-1	2	-1	2	-	-1
19	18000001	-1	-1	2	-1	2	-	-1
19	18050001	-1	-1	2	-1	2	-	-1
19	18100001	-1	-1	2	-1	2	-	-1
19	18150001	-1	-1	2	-1	2	-	-1
19	18200001	-1	-1	2	-1	2	-	-1
19	18250001	-1	-1	2	-1	2	-	-1
19	18300001	-1	-1	2	-1	2	-	-1
19	18350001	-1	-1	2	-1	2	-	-1
19	18400001	-1	-1	2	-1	2	-	-1
19	18450001	-1	-1	2	-1	2	-	-1
19	18500001	-1	-1	2	-1	2	-	-1
19	18550001	-1	-1	2	-1	2	-	-1
19	18600001	-1	-1	2	-1	2	-	-1
19	18650001	-1	-1	2	-1	2	-	-1
19	18700001	-1	-1	2	-1	2	-	-1
19	18750001	-1	-1	2	-1	2	-	-1
19	18800001	-1	-1	2	-1	2	-	-1
19	18850001	-1	-1	2	-1	2	-	-1
19	18900001	-1	-1	2	-1	2	-	-1
19	18950001	-1	-1	2	-1	2	-	-1
19	19000001	-1	-1	2	-1	2	-	-1
19	19050001	-1	-1	2	-1	2	-	-1
19	19100001	-1	-1	2	-1	2	-	-1
19	19150001	-1	-1	2	-1	2	-	-1
19	19200001	-1	-1	2	-1	2	-	-1
19	19250001	-1	-1	2	-1	2	-	-1
19	19300001	-1	-1	2	-1	2	-	-1
19	19350001	-1	-1	2	-1	2	-	-1
19	19400001	-1	-1	2	-1	2	-	-1
19	19450001	-1	-1	2	-1	2	-	-1
19	19500001	-1	-1	2	-1	2	-	-1
19	19550001	-1	-1	2	-1	2	-	-1
19	19600001	-1	-1	2	-1	2	-	-1
19	19650001	-1	-1	2	-1	2	-	-1
19	19700001	-1	-1	2	-1	2	-	-1
19	19750001	-1	-1	2	-1	2	-	-1
19	19800001	-1	-1	2	-1	2	-	-1
19	19850001	-1	-1	2	-1	2	-	-1
19	19900001	-1	-1	2	-1	2	-	-1
19	19950001	-1	-1	2	-1	2	-	-1
19	20000001	-1	-1	2	-1	2	-	-1
19	20050001	-1	-1	2	-1	2	-	-1
19	20100001	-1	-1	2	-1	2	-	-1
19	20150001	-1	-1	2	-1	2	-	-1
19	20200001	-1	-1	2	-1	2	-	-1
19	20250001	-1	-1	2	-1	2	-	-1
19	20300001	-1	-1	2	-1	2	-	-1
19	20350001	-1	-1	2	-1	2	-	-1
19	20400001	-1	-1	2	-1	2	-	-1
19	20450001	-1	-1	2	-1	2	-	-1
19	20500001	-1	-1	2	-1	2	-	-1
19	20550001	-1	-1	2	-1	2	-	-1
19	20600001	-1	-1	2	-1	2	-	-1
19	20650001	-1	-1	2	-1	2	-	-1
19	20700001	-1	-1	2	-1	2	-	-1
19	20750001	-1	-1	2	-1	2	-	-1
19	20800001	-1	-1	2	-1	2	-	-1
19	20850001	-1	-1	2	-1	2	-	-1
19	20900001	-1	-1	2	-1	2	-	-1
19	20950001	-1	-1	2	-1	2	-	-1
19	21000001	-1	-1	2	-1	2	-	-1
19	21050001	-1	-1	2	-1	2	-	-1
19	21100001	-1	-1	2	-1	2	-	-1
19	21150001	-1	-1	2	-1	2	-	-1
19	21200001	-1	-1	2	-1	2	-	-1
19	21250001	-1	-1	2	-1	2	-	-1
19	21300001	-1	-1	2	-1	2	-	-1
19	21350001	-1	-1	2	-1	2	-	-1
19	21400001	-1	-1	2	-1	2	-	-1
19	21450001	-1	-1	2	-1	2	-	-1
19	21500001	-1	-1	2	-1	2	-	-1
19	21550001	-1	-1	2	-1	2	-	-1
19	21600001	-1	-1	2	-1	2	-	-1
19	21650001	-1	-1	2	-1	2	-	-1
19	21700001	-1	-1	2	-1	2	-	-1
19	21750001	-1	-1	2	-1	2	-	-1
19	21800001	-1	-1	2	-1	2	-	-1
19	21850001	-1	-1	2	-1	2	-	-1
19	21900001	-1	-1	2	-1	2	-	-1
19	21950001	-1	-1	2	-1	2	-	-1
19	22000001	-1	-1	2	-1	2	-	-1
19	22050001	-1	-1	2	-1	2	-	-1
19	22100001	-1	-1	2	-1	2	-	-1
19	22150001	-1	-1	2	-1	2	-	-1
19	22200001	-1	-1	2	-1	2	-	-1
19	22250001	-1	-1	2	-1	2	-	-1
19	22300001	-1	-1	2	-1	2	-	-1
19	22350001	-1	-1	2	-1	2	-	-1
19	22400001	-1	-1	2	-1	2	-	-1
19	22450001	-1	-1	2	-1	2	-	-1
19	22500001	-1	-1	2	-1	2	-	-1
19	22550001	-1	-1	2	-1	2	-	-1
19	22600001	-1	-1	2	-1	2	-	-1
19	22650001	-1	-1	2	-1	2	-	-1
19	22700001	-1	-1	2	-1	2	-	-1
19	22750001	-1	-1	2	-1	2	-	-1
19	22800001	-1	-1	2	-1	2	-	-1
19	22850001	-1	-1	2	-1	2	-	-1
19	22900001	-1	-1	2	-1	2	-	-1
19	22950001	-1	-1	2	-1	2	-	-1
19	23000001	-1	-1	2	-1	2	-	-1
19	23050001	-1	-1	2	-1	2	-	-1
19	23100001	-1	-1	2	-1	2	-	-1
19	23150001	-1	-1	2	-1	2	-	-1
19	23200001	-1	-1	2	-1	2	-	-1
19	23250001	-1	-1	2	-1	2	-	-1
19	23300001	-1	-1	2	-1	2	-	-1
19	23350001	-1	-1	2	-1	2	-	-1
19	23400001	-1	-1	2	-1	2	-	-1
19	23450001	-1	-1	2	-1	2	-	-1
19	23500001	-1	-1	2	-1	2	-	-1
19	23550001	-1	-1	2	-1	2	-	-1
19	23600001	-1	-1	2	-1	2	-	-1
19	23650001	-1	-1	2	-1	2	-	-1
19	23700001	-1	-1	2	-1	2	-	-1
19	23750001	-1	-1	2	-1	2	-	-1
19	23800001	-1	-1	2	-1	2	-	-1
19	23850001	-1	-1	2	-1	2	-	-1
19	23900001	-1	-1	2	-1	2	-	-1
19	23950001	-1	-1	2	-1	2	-	-1
19	24000001	-1	-1	2	-1	2	-	-1
19	24050001	-1	-1	2	-1	2	-	-1
19	24100001	-1	-1	2	-1	2	-	-1
19	24150001	-1	-1	2	-1	2	-	-1
19	24200001	-1	-1	2	-1	2	-	-1
19	24250001	-1	-1	2	-1	2	-	-1
19	24300001	-1	-1	2	-1	2	-	-1
19	24350001	-1	-1	2	-1	2	-	-1
19	24400001	-1	-1	2	-1	2	-	-1
19	24450001	-1	-1	2	-1	2	-	-1
19	24500001	-1	-1	2	-1	2	-	-1
19	24550001	-1	-1	2	-1	2	-	-1
19	24600001	-1	-1	2	-1	2	-	-1
19	24650001	-1	-1	2	-1	2	-	-1
19	24700001	-1	-1	2	-1	2	-	-1
19	24750001	-1	-1	2	-1	2	-	-1
19	24800001	-1	-1	2	-1	2	-	-1
19	24850001	-1	-1	2	-1	2	-	-1
